Column,dipl,HS_corr,HS_persname,persname,HS_persname_check,HS_comment,HS_link,dipl_ctx_lr15,pb_n,doc,dipl-ids
1279,Koͤnigs Sta⸗ nislaus von Pohlen,persname anpassen,Stanislaus I. Leszczyński (Polen),Stanislaus_I._Leszczyński,false,Name,,"keine ſonderliche Wirkung gehabt . Dem Hrn. Abt Miroudot , Hofcapellane weiland Sr. Mai. des Koͤnigs Sta⸗ nislaus von Pohlen , iſt es gegluͤcket , den Wieſenhafer in Ruf und Anſehen zu bringen . Dieſer",NaN,BeschreibungDerGraeser-c27-31_1769_Schrebers,"['RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok1846_virtualSpan', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok1847_virtualSpan', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok1848_virtualSpan', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok1849_virtualSpan', 'RIDGES_Herbology_Version9.0/BeschreibungDerGraeser-c27-31_1769_Schrebers#sTok1850_virtualSpan']"
1280,Strabo,,Strabon,Strabon,true,Name,https://de.wikipedia.org/wiki/Strabon,beruͤhmbſte vnd geſchickſte Griechiſche Artzt Hippocrates ( der die Ar⸗ tzeney / wie Plinius vnd Strabo bezeugen / erſtlichen in ein ordnung gebracht ) gethan vnnd ſich in ſeinem practicieren mit,NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40180', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40181_virtualSpan']"
1281,Syrach,persname anpassen,Jesus Sirach,Syrach,false,"""Er vermittelte seinen Schülern auch eine gewisse Weltläufigkeit, die für ihre spätere Tätigkeit wünschenswert war; wohl deshalb erörterte er das angemessene Verhalten bei einem Symposion, Bildung durch Reisen oder den Nutzen der Medizin.""",https://de.wikipedia.org/wiki/Jesus_Sirach,/ Es ſpricht Syrach in dem 38. Capitel : Die Artzney kompt von dem hoͤch⸗ ſten / der aller gluͤckſeligen Wolfahrt zu Leib vnnd Seel / Ehrenreiche vnd Tugendthaffte Frauwen,NaN,Paradeiszgaertlein-VR_1588_Rosbach,"['RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sSpan16198', 'RIDGES_Herbology_Version9.0/Paradeiszgaertlein-VR_1588_Rosbach#sTok16199_virtualSpan']"
1282,Theod. Tabernæmontanus,persname anpassen,Jacobus Theodorus Tabernaemontanus,Tabernaemontanus,false,siehe Kontext,https://de.wikipedia.org/wiki/Tabernaemontanus,"den Jo⸗ hanns⸗Tag vor Aberglauben mit dieſem Kraut bey dem S. Johanns⸗Feur treiben , hat Theod. Tabernæmontanus in ſeinem Kraͤuterbuch ſchon erzehlet und widerleget . Die wenige Sorten davon ſind folgende :",464,ViridariumReformatum_1719_Valentini,"['RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok3191_virtualSpan', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok3192_virtualSpan']"
1283,Theod Tabern.,persname anpassen,Jacobus Theodorus Tabernaemontanus,Tabernaemontanus,false,siehe Kontext,https://de.wikipedia.org/wiki/Tabernaemontanus,"gemeine weiſſe Beyfuſz / ARTEMISIA VULGARIS MAJOR CAU- LE EX VIRIDI ALBICANTE , Artemiſia alba Theod Tabern. die Abbildung aller beyden iſt oben bey dem Capitel zu finden . III. Der bunte",464,ViridariumReformatum_1719_Valentini,"['RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok3242_virtualSpan', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok3243_virtualSpan']"
1284,Tabernemontan,persname anpassen,Jacobus Theodorus Tabernaemontanus,Tabernaemontanus,false,siehe Kontext,https://de.wikipedia.org/wiki/Tabernaemontanus,"nämlich eine mit purpurfarbigem und eine mit weiſslichem Stengel ; und man hat daher nach Tabernemontan die erstere rothen Beyfuſs , Artemisia rubra , die letztere hingegen weiſsen Beyfuſs , Artemisia",NaN,GetreueDarstellungUndBeschreibung_1809_Hayne,"['RIDGES_Herbology_Version9.0/GetreueDarstellungUndBeschreibung_1809_Hayne#sSpan16735', 'RIDGES_Herbology_Version9.0/GetreueDarstellungUndBeschreibung_1809_Hayne#sTok16736_virtualSpan']"
1285,Theod. Tabernæmontani,persname anpassen,Jacobus Theodorus Tabernaemontanus,Tabernaemontanus,false,siehe Kontext,https://de.wikipedia.org/wiki/Tabernaemontanus,"und von Wermuth gemachte Artz⸗ neyen dargegen , deren man ein groſſe Zahl in des Theod. Tabernæmontani und anderer Kraͤu⸗ ter⸗Buͤcher findet . Die gebraͤuchlichſte und biſzher gnugſam approbirte ſind der Wer⸗",460,ViridariumReformatum_1719_Valentini,"['RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok421_virtualSpan', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok422_virtualSpan']"
1286,Tabernæmontani,persname anpassen,Jacobus Theodorus Tabernaemontanus,Tabernaemontanus,false,siehe Kontext,https://de.wikipedia.org/wiki/Tabernaemontanus,"Wermuth den preiſz fuͤhret / ſo iſt doch unſer Berg⸗Wermuth / nach dem be⸗ richt Tabernæmontani , in der geſtalt / krafft und tugend ihnen durchauſz gleich / daher un⸗ noͤthig",659,TheatrumBotanicum_1696_Verzascha,"['RIDGES_Herbology_Version9.0/TheatrumBotanicum_1696_Verzascha#sSpan19557', 'RIDGES_Herbology_Version9.0/TheatrumBotanicum_1696_Verzascha#sTok19558_virtualSpan']"
1287,Teucer,persname anpassen,Teukros (Mythologie),Teukros_(König_von_Troas),false,"Brüder Teukros und Aias (kämpften auf griechischer Seite), aber mit trojanischer Seite verwandt
(Teukros = Neffe d. Priamos)

Auf trojanischer Seite nur ein Teukros; dieser Stammvater aller Trojaner (ohne Bruder & 6 Generationen für trojanischem Krieg)",https://en.wikipedia.org/wiki/Teucer,der ſpeiſz genoſſen / vnd nach jnen Liguſticum geheyſſen . Teucer eyn alter Troianer / der brůder Aiacis / hat Teucrion / oð Eren⸗ breiſz den ſelben für wurtz in,NaN,NewKreuetterBuch-VR_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sSpan12223', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sTok12224_virtualSpan']"
1288,Teucer,persname anpassen,Teukros (Mythologie),Teukros_(König_von_Troas),false,"Brüder Teukros und Aias (kämpften auf griechischer Seite), aber mit trojanischer Seite verwandt
(Teukros = Neffe d. Priamos)

Auf trojanischer Seite nur ein Teukros; dieser Stammvater aller Trojaner (ohne Bruder & 6 Generationen für trojanischem Krieg)",https://en.wikipedia.org/wiki/Teucer,vnd nach ſeinem Namen Lyſimachiam genennet / das klein Batengel Teucrium ge⸗ nannt / hat Teucer erſtlich erfunden / vnd nach ſeinem Namen auch alſo genennet / das Waſſer Bathengel hat,NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40213', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40214_virtualSpan']"
1289,Thaletes,persname anpassen,Thales von Milet,Thales,false,"""So erachtete man ihn als einen der Sieben Weisen und als Begründer der griechischen Naturphilosophie, Astronomie und Geometrie""",https://de.wikipedia.org/wiki/Thales,ſpot⸗ tet / wie Iohannes Stœbeus in Sermon . 78. ſchreibet / als der Aſtrologus Thaletes nach den Sternen am Himmel ſahe / fiele er in einen Graben / ſo vor,NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40162', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40163_virtualSpan']"
1290,Themiſon,,Themison von Laodikeia,Themison_von_Laodikeia,true,Name,https://de.wikipedia.org/wiki/Themison_von_Laodikeia,/ der brůder Aiacis / hat Teucrion / oð Eren⸗ breiſz erfunden . Der weiſz Themiſon / hat nit vergeſſen des Wegereichs Plantago . Der Griechiſch Morchion / hat den Rettich,NaN,NewKreuetterBuch-VR_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sSpan12225', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sTok12226_virtualSpan']"
1291,miſon,Fehler in dipl,Themison von Laodikeia,Themison_von_Laodikeia,true,Name,https://de.wikipedia.org/wiki/Themison_von_Laodikeia,"wir von dem Koͤnig Iuba daſz er das Euphorbium zum erſten beſchrieben hab / The- miſon den Wegerich / Muſcus vnd Heſiodus das Bergpolium / Chryſippus , Dieuches vnd Cato das",NaN,NeuwKreuterbuch-VR_1588_Theodorus,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40186', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40187_virtualSpan']"
1292,Teoph.,persname anpassen,Theophrastos von Eresos,Theophilus_Protospatharius,false,"""Historia Plantarum was written some time between c. 350 BC and c. 287 BC in ten volumes, of which nine survive.""",https://en.wikipedia.org/wiki/Historia_Plantarum_(Theophrastus_book),namen . WErmůt hieſz wol weronmůt / vmb ſeiner treffenlichen tugent willẽ . Der alt Teoph. lib. 9. cap. 18. ſchreibt / wie das der Weronmůt ſo in Ponto wechſt /,xcvi,NewKreuetterBuch_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan22965', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok22966_virtualSpan']"
1293,Theophraſtus,persname anpassen,Theophrastos von Eresos,Theophrastos,false,Name,,beladen . So doch wiſſentlich iſt / wie die alten artzet / in ſonder⸗ heyt Theophraſtus / Dioſcorides vnnd Galenus / nichts eerlicher noch noͤtiger zů ſein geacht haben / dañ,NaN,NewKreuterbuch-VR_1543_Fuchs,"['RIDGES_Herbology_Version9.0/NewKreuterbuch-VR_1543_Fuchs#sSpan13285', 'RIDGES_Herbology_Version9.0/NewKreuterbuch-VR_1543_Fuchs#sTok13286_virtualSpan']"
1294,Theophraſto,persname anpassen,Theophrastos von Eresos,Theophrastos,false,Name,,von den vrelteſten / hochberuͤmpſten  vnd ſolcher künſten erfarnen aͤrtzten / als Dioſcoride / Theophraſto / Galeno / Plinio etc. de⸗ ren keiner in vierzehen hundert vñ mehr jaren gelebt,NaN,NewKreuterbuch-VR_1543_Fuchs,"['RIDGES_Herbology_Version9.0/NewKreuterbuch-VR_1543_Fuchs#sSpan13296', 'RIDGES_Herbology_Version9.0/NewKreuterbuch-VR_1543_Fuchs#sTok13297_virtualSpan']"
1295,hochbe⸗ ruͤmpt Theophraſtus,,Theophrastos von Eresos,Theophrastos_von_Eresos,true,Name,,/ welches ich am aͤnis eygentlich hab wargenomen / das bezeüget auch der hochbe⸗ ruͤmpt Theophraſtus lib. 7. de plant. cap. 6 . Jn Serapione heyſt aͤnis Aniſum cap. 242.,NaN,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok4238_virtualSpan', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok4239_virtualSpan', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok4240_virtualSpan']"
1296,Theophraſtus,,Theophrastos von Eresos,Theophrastos_von_Eresos,true,Name,,bauch durch den ſtulgang / vnnd auſz dem ge⸗ aͤder durch den harn / vnd Theophraſtus ſchreibt / wie das der Wermutt / ſo inn Ponto wechſt / ein maͤſtung des,278,NewKreueterbuch_1563_Handsch,"['RIDGES_Herbology_Version9.0/NewKreueterbuch_1563_Handsch#sSpan19775', 'RIDGES_Herbology_Version9.0/NewKreueterbuch_1563_Handsch#sTok19776_virtualSpan']"
1297,Theophraſtus,,Theophrastos von Eresos,Theophrastos_von_Eresos,true,Name,,dann ſeine au⸗ gen nit darauff wenden ? Groſſe baͤum wachſen zů Memphis / ſchreibt Theophraſtus / der maſ⸗ ſen / das drei menſchen eynen der ſelbigen ſtaͤmmen nit moͤgen vmbklaff⸗,NaN,NewKreuetterBuch-VR_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sSpan12241', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sTok12242_virtualSpan']"
1298,Theoph.,,Theophrastos von Eresos,Theophrastos_von_Eresos,true,Name,,genieſ⸗ ſen ſei / nach der leer der alten / als Nicandri / Dioſcor. vnd Theoph. auch was wir ſelbs erfaren haben . Warnung an die Apo tecker . Das iſt,NaN,NewKreuetterBuch-VR_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sSpan12218', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch-VR_1539_Bock#sTok12219_virtualSpan']"
1299,Theo.,,Theophrastos von Eresos,Theophrastos_von_Eresos,true,Kürzel & Kontext,https://de.wikipedia.org/wiki/Theophrastos_von_Eresos,iſt droben in der Bachpungen cap. 61. geſchriben . Von vnderſcheydt der Epffen mag man Theo. lib. 7. ca. 4. vñ 6. beſehen . Der Gaza hat diſen Epff Paludapiñ verdolmeſchet,NaN,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24877', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24878_virtualSpan']"
1300,Theophraſtus,,Theophrastos von Eresos,Theophrastos_von_Eresos,true,Name,,kraut nit vngleich / dz gebe ich dem baw⸗ en vnd ſaͤen die ſchuld / Theophraſtus lib. 2. cap. 5. vnd Columella lib. 12. cap. 3. zeygen gemelte vrſach an /,NaN,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24864', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24865_virtualSpan']"
1301,Theophra ſtus,,Theophrastos von Eresos,Theophrastos_von_Eresos,true,Name,,moͤgen . Wir woͤllen hie hande⸗ len / von unſerm Abſyn⸗ thio . Der alte Theophra ſtus lib. 6. cap. 18. ſchrei⸗ bet / wie das der Wer⸗ mut / ſo in,39,Experimenta_1550_Schellenberg,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok2928_virtualSpan', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok2929_virtualSpan']"
1302,Theophraſtus,,Theophrastos von Eresos,Theophrastos_von_Eresos,true,Name,,Stabwurtz wo ſie recht gehalten werden / moͤgen ſie den wynter wol leiden / wiewol Theophraſtus lib. 6. cap. 7. vnd andere ſchreiben / Stabwurtz moͤge den froſt nit dulden /,NaN,NewKreuetterBuch_1539_Bock,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan22992', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok22993_virtualSpan']"
1303,Nutt.,,Thomas Nuttall,Thomas_Nuttall,true,Kürzel,,") in Europa , dem Orient bis Japan , Sibirien und Nordamerika . A. Ludoviciana Nutt. mit ein- fachen oder in wenige Abschnitte geteilten B. in Nordamerika und Mexiko . A.",282,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23565', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23566_virtualSpan']"
1304,Nutt.,,Thomas Nuttall,Thomas_Nuttall,true,Kürzel,,"vergl. S. 113 . Sect. I . Dracunculus Besser ( einschl. Oligosporus Cass. , Picrothamnus Nutt. ) . Kf. heterogam , Scheibenbl. unfruchtbar ; Blbd. nackt ; anemophile Pfl. — Gegen",281,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23551', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23552_virtualSpan']"
1305,Tobia Eyſſelio,persname anpassen,Tobia Eysselio (?),Tobia_Eysselio,false,"Druckerfamilie ""Eyssel"" in Leipzig",https://data.cerl.org/thesaurus/_search?query=Eyssel&from=0,"allen andern freyen Kuͤnſten ( als zu welchen ſie von dem Ehrnveſten vñ hochgelehrten Herrn Tobia Eyſſelio , deren wolbeſtelltẽ Hoffmeiſter / meinẽ inſon⸗ ders groſzguͤnſtigen Herrn vñ vertraweten Freundt auff das",NaN,HortulusSanitatis-VR_1609_Uffenbach,"['RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok2969_virtualSpan', 'RIDGES_Herbology_Version9.0/HortulusSanitatis-VR_1609_Uffenbach#sTok2970_virtualSpan']"
1306,W. K.,,Wilhelm Daniel Joseph Koch,Wilhelm_Daniel_Joseph_Koch,true,Kürzel,,"Afghanistan und Sibirien westlichen Europas und an salzigen Orten des Binnenlandes . A. fragrans W. ( A. monogyna W. K. ; 3—8blütig , B. des Blütenstandes ungeteilt von Südeuropa bis",282,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok988_virtualSpan', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok989_virtualSpan']"
1307,W. K.,,Wilhelm Daniel Joseph Koch,Wilhelm_Daniel_Joseph_Koch,true,Kürzel,,"doppelt fiederteilig , Kf. kugelig , Hüllb. breiter hautrandig ) in Nordamerika . A. scoparia W. K. ( 1jährig , Kf. sehr klein , B. 2—3fach fiederteilig ) von Österreich bis",282,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok898_virtualSpan', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok899_virtualSpan']"
1308,Hr. D. Scheffer,,Wilhelm Ernst Scheffer,Wilhelm_Ernst_Scheffer,true,Name,https://www.deutsche-biographie.de/sfz78072.html,"ſeyn . Damit man aber von dieſer Sache eine Gewiſzheit habe , ſchriebe der ſeel. Hr. D. Scheffer / beruͤhmbter Medicus in Franck⸗ furt , an den Ober⸗Kauffmann und Medicum der Ost⸗Indiſchen Compagnie",465,ViridariumReformatum_1719_Valentini,"['RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok3442_virtualSpan', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok3443_virtualSpan', 'RIDGES_Herbology_Version9.0/ViridariumReformatum_1719_Valentini#sTok3444_virtualSpan']"
1309,Harv.,,William Henry Harvey,William_Henry_Harvey,true,Kürzel,https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=635,"1 Art , C. chrysocoma Kar. et Kir. , im Alataugebirge . 576. . Asaemia Harv. Kf. klein , einzeln zwischen seitlichen Blattbüscheln sitzend , homogam ; Hülle ∞reihig ; Bl.",283,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23584', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23585_virtualSpan']"
1310,Harvey,,William Henry Harvey,William_Henry_Harvey,true,Name,,"unfruchtbaren Zweige oft dornig . 1 Art im Kaplande , A. axillaris ( Less. ) Harvey . 577. Gymnopentzia Benth. Kf. ziemlich klein , in dichten Ebensträußen an den Zweigenden ,",283,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23586', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23587_virtualSpan']"
1311,Hook.,,William Jackson Hooker,William_Jackson_Hooker,true,Kürzel,,Anden von Bolivia und Peru . L. uni- florum ( P. E. ) Benth. et Hook. fil. in mehreren Abarten ( Fig. 131 A ) . Sect. II . Chrysactinium H.,285,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23608', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23609_virtualSpan']"
1312,Hook.,,William Jackson Hooker,William_Jackson_Hooker,true,Kürzel,,"ausdauernde Kräuter mit ungeteilten B. 5 Arten . C. elatinoides ( Less. ) Benth. et Hook. fil. in Chile ; C. orbicularis Lour. häufig im tropischen Asien von Afghanistan ostwärts ,",280,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23539', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23540_virtualSpan']"
1313,Hook.,,William Jackson Hooker,William_Jackson_Hooker,true,Kürzel,,"im westlichen Ostindien und Siam . 568. Abrotanella Cass. ( Trineuron , Ceratella und Scleroleima Hook. fil. ) Kf. klein , an den Zweigenden einzeln oder zusammengedrängt zwischen den B. sitzend",280,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23545', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23546_virtualSpan']"
1314,W.,persname anpassen,William Watson (?),William_Watson,false,"Kürzel eig. ""W.Watson"", nicht nur ""W.""",https://en.wikipedia.org/wiki/William_Watson_(botanist),"B. , in Südeuropa , ihres angenehmen Geruches wegen nicht selten kultiviert . A. procera W. ( der vorigen sehr ähnlich , durch feiner zerteilte B. verschieden ) von Dalmatien bis",282,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23562', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23563_virtualSpan']"
1315,W.,persname anpassen,William Watson (?),William_Watson,false,"Kürzel eig. ""W.Watson"", nicht nur ""W.""",https://en.wikipedia.org/wiki/William_Watson_(botanist),"Cass. , Sinclairia H. A. , Munnozia R. P. , Prionolepis P. E. , Chrysastrum W. , Alibum Less. , Erato DC. , Kastnera Schultz Bip. ) . 584. Allendea Llav.",285,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23623', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23624_virtualSpan']"
1316,W.,persname anpassen,William Watson (?),William_Watson,false,"Kürzel eig. ""W.Watson"", nicht nur ""W.""",https://en.wikipedia.org/wiki/William_Watson_(botanist),"Meeresufern des nördlichen und westlichen Europas und an salzigen Orten des Binnenlandes . A. fragrans W. ( A. monogyna W. K. ; 3—8blütig , B. des Blütenstandes ungeteilt von Südeuropa",282,NatürlichePflanzenfamilien_1887_Engler,"['RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sSpan23557', 'RIDGES_Herbology_Version9.0/Nat%C3%BCrlichePflanzenfamilien_1887_Engler#sTok23558_virtualSpan']"
1317,Wittlinger,persname anpassen,Johannes Wittlinger,Wittlinger,false,"""J. Wittlinger, Wundarzt und Geburtshelfer in Schwäbisch Hall""

Die innerlichen u. äusserlichen Heilmittel, ihre Wirkungen u. Anwendungsweisen auf den menschlichen Körper: Nach den Vorlesungen des J. S. Weber; 1851

""Johannes Wittlinger wurde 1807 in Heiningen
(OA Göppingen) als Sohn des dortigen Chirurgen
Gottlieb Wittlinger geboren. Ende Januar 1832
schloss er als „Wundarzt und Accoucheur [Ge-
burtshelfer]“ einen Wartgeldvertrag über jährlich
36 fl mit der Gemeinde Erdmannhausen ab.""",https://www.erdmannhausen.de/media/doc/201107/erdmannhausen_kw28_1-tp_4101.pdf,"ſich zu hüten , daſz man ſie nicht mit dem Alant oder Hundsauge verwechſelt . Wittlinger ſagt über dieſe erſt in der neuern Zeit gehörig anerkannte Pflanze : Die Arnica enthält",620,GrossesIllustriertesKraeuterbuch_1860_Mueller,"['RIDGES_Herbology_Version9.0/GrossesIllustriertesKraeuterbuch_1860_Mueller#sSpan23874', 'RIDGES_Herbology_Version9.0/GrossesIllustriertesKraeuterbuch_1860_Mueller#sTok23875_virtualSpan']"
